OBJECTID,FOLIO,ID,NAME,CAMPUS,ADDRESS,UNIT,CITY,ZIPCODE,PHONE,EMAIL,TYPE,GRADES,CAPACITY,ENROLLMNT,REGION,LAT,LON,POINT_X,POINT_Y,CREATED BY,CREATED DATE,MODIFIED BY,MODIFIED DATE,GlobalID,x,y
392,0131360770020,7791,Booker T. Washington Senior High, ,1200 NW 6th Ave, ,Miami,33136,305-324-8900,,S,9-12,1924,941,C,25.7865,-80.20511,917722.81675534,528883.996270172,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:33:53 AM,da22486f-4071-4be3-88df-7e80c12b3abb,-8928392.6429,2972662.8339
393,3050190017820,3101,Frank C. Martin K-8 Center, ,14250 Boggs Dr, ,Miami-Dade,33176,305-238-3688,,E,PK-8,1323,601,S,25.63784,-80.37536,861957.417407405,474550.781499572,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 2:08:07 PM,7aecf719-f806-4126-87f7-1f420ad237f8,-8947344.4288,2954295.3697
394,3031210510010,9938,MDCPS Police General Investigations Unit, ,2950 NW 43rd Ter, ,Miami-Dade,33142,305-995-4100,,A,0,0,0, ,25.81425,-80.24357,905009.024487499,538894.125943497,E316899,6/11/2020 9:42:54 AM,E316899,4/3/2023 12:48:07 PM,aa12ddb1-26cd-489c-a15c-65bf6c2da398,-8932674.051,2976093.4722
395,3020030420020,2191,Spanish Lake Elementary, ,7940 NW 194th St, ,Miami-Dade,33015,305-816-0300,,E,PK-5,1637,1142,N,25.94904,-80.3317,875766.158028263,587727.632036977,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 1:51:08 PM,7cb65037-4b6e-46ae-9793-248e36a0f362,-8942484.7528,2992770.7047
396,3059360000040,9575,South Region Office, ,18180 SW 122nd Ave, ,Miami-Dade,33177,305-252-3041,,A,0,0,0, ,25.59915,-80.39007,857177.009594951,460464.87710245,E316899,6/11/2020 9:42:54 AM,E316899,4/4/2023 3:32:07 PM,b8f0a29c-7c40-4fed-9f99-7b4245e858ef,-8948981.5143,2949518.357
397,0131270750010,0881,Comstock Elementary, ,2420 NW 18th Ave, ,Miami,33142,305-635-7341,,E,PK-5,625,596,C,25.79958,-80.22612,910782.708204877,533595.10385856,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:48:00 AM,67e609db-2637-4857-bc00-c518c7221d04,-8930730.9949,2974279.3774
398,3050140000300,4221,Palmetto Elementary, ,12401 SW 74th Ave, ,Pinecrest,33156,305-238-4306,,E,PK-5,668,643,S,25.65493,-80.31385,882189.330898248,480860.442177445,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 9:49:40 AM,21c56947-5297-4673-b209-005a28fef97f,-8940497.588,2956405.0241
399,0622160000060,8231,North Miami Stadium - Ronald L Book Athletic Stadium, ,2555 NE 151st St, ,North Miami,33160,305-895-9840,,O,0,0,0, ,25.91648,-80.14872,935973.342980336,576242.622874275,E316899,6/11/2020 9:42:54 AM,E316899,4/3/2023 1:34:41 PM,868d9abb-5960-4831-aa92-b46f8623c4c3,-8922115.08,2988740.6113
400,0341300150050,5831,Henry S. West Laboratory School, ,5300 Carillo St, ,Coral Gables,33146,305-661-7661,,E,K-8,424,371,C,25.72117,-80.27389,895222.559966385,505008.479831934,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 2:41:02 PM,d5d8ec6a-e79d-49dc-b2cb-07e00f85b22e,-8936048.6187,2964588.3122
401,0132310070080,7581,iPrep Academy, ,1500 Biscayne Blvd, ,Miami,33132,305-995-1929,,S,PK-12,1011,774,C,25.78977,-80.18951,922850.584824115,530103.547247306,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:04:48 PM,5f3976fb-01a5-4e85-9a22-9715a3d874d8,-8926655.4778,2973067.014
402,3421100030420,8901,Parkway Educational Complex, MLTC,2349 NW 175th St, ,Miami Gardens,33056,305-624-9613,,O,0,0,0,N,25.93445,-80.23972,906022.750440445,582590.437280186,E316899,6/11/2020 9:42:54 AM,E316899,4/3/2023 2:47:57 PM,02b303a2-6ad9-461e-85db-f50e84bea3e0,-8932245.4213,2990964.8981
403,3021240000020,0361,District Office, ,560 NW 151st St, ,Miami-Dade,33169,305-681-5721,,A,0,0,0,N,25.91278,-80.2088,916234.143217955,574774.419352911,E316899,6/11/2020 9:42:54 AM,E316899,3/17/2023 3:10:17 PM,9cca1c6f-0eea-4f47-87ff-e5585698ad89,-8928802.7605,2988282.8059
404,3020100000030,4281,Palm Springs North Elementary PLC-X, ,17615 NW 82nd Ave, ,Miami-Dade,33015,305-817-8910,,PLC,0,0,0,N,25.93463,-80.33397,875049.457355596,582487.588768095,E316899,6/11/2020 9:42:54 AM,E316899,4/3/2023 2:45:23 PM,e98add3b-1090-40bb-8c09-f74e129b3b16,-8942736.5654,2990987.2948
405,3049140030010,2261,Greenglade Elementary, ,3060 SW 127th Ave, ,Miami-Dade,33175,305-223-5330,,E,PK-5,560,296,S,25.7394,-80.40054,853495.182775524,511424.26658991,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 2:26:23 PM,c7a43303-5407-4aba-8b01-18bebb6caf6a,-8950147.1009,2966840.8096
406,3041310160050,5401,Sunset Elementary, ,5120 SW 72nd St, ,Miami-Dade,33143,305-661-8527,,E,PK-5,1222,1180,C,25.70438,-80.27566,894673.749469873,498901.44469025,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 1:51:54 PM,f30dc196-3346-4a3e-b819-b7da48600062,-8936245.4986,2962513.3843
407,3079030000152,4391,Irving & Beatrice Peskoe K-8 Center, ,29035 SW 144th Ave, ,Miami-Dade,33033,305-242-8340,,E,PK-8,866,719,S,25.49687,-80.42409,846124.71774466,423240.770315781,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:06:26 PM,6745c44a-e091-4fe0-bba7-bd3f656bf9ea,-8952769.1238,2936898.4075
408,3020030311700,6161,Lawton Chiles Middle, ,8190 NW 197th St, ,Miami-Dade,33015,305-816-9101,,M,6-8,1076,509,N,25.95192,-80.3336,875137.649611678,588774.088101946,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:52:40 PM,80bc0337-4415-45d0-a08f-91fe7a6a076d,-8942695.8585,2993128.2235
409,3049110000080,2511,Zora Neale Hurston Elementary, ,13137 SW 26th St, ,Miami-Dade,33175,305-222-8152,,E,PK-5,1039,459,S,25.74704,-80.40725,851273.735861454,514191.827296488,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 2:15:22 PM,3eb9b20f-7d4a-49f3-8c96-ea872f7cd7ed,-8950894.1057,2967785.256
410,3049120020010,3111,Wesley Matthews Elementary, ,12345 SW 18th Ter, ,Miami-Dade,33175,305-222-8150,,E,PK-5,703,492,S,25.75133,-80.39594,854990.032824915,515766.574689954,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 2:11:45 PM,fd50840e-2f3f-45e8-b799-4b1e65e4692d,-8949634.8743,2968314.9979
411,3031220000670,1561,Earlington Heights Elementary, ,4750 NW 22nd Ave, ,Miami-Dade,33142,305-635-7505,,E,PK-5,656,377,C,25.81761,-80.23303,908471.324906725,540134.392440647,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 12:11:31 PM,9e6f5763-621c-4f93-80cf-322834c2ffff,-8931500.0898,2976508.6107
412,0132180600020,3501,Morningside K-8 Center, ,6620 NE 5th Ave, ,Miami,33138,305-758-6741,,E,PK-8,666,397,C,25.83672,-80.18656,923714.875128921,547174.875263207,E316899,6/11/2020 9:42:54 AM,E316042,6/24/2025 11:34:41 AM,a0fa3eb1-e635-4a1e-a4ec-10797a9c0e12,-8926327.3937,2978872.937
413,3059050120360,1691,Christina M. Eve Elementary, ,16251 SW 99th St, ,Miami-Dade,33196,305-383-9392,,E,PK-5,890,485,S,25.6742,-80.45916,834292.958629638,487642.698055759,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:43:00 AM,1c4b1b0a-2535-4488-bcbc-64f18d18f6b6,-8956673.5391,2958785.1141
414,0141050010010,6331,Kinloch Park Middle, ,4340 NW 3rd St, ,Miami,33126,305-445-5467,,M,6-8,1316,735,C,25.77394,-80.26682,897441.999840453,524200.18749781,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:29:02 PM,195eeae3-afa0-4e11-b195-d1dece37ae61,-8935262.1505,2971109.8078
415,3012310150020,0231,Aventura Waterways K-8 Center (Annex), ,750 Ives Dairy Rd, ,Miami-Dade,33179,305-933-5200,,E,K-8,0,0,N,25.95972,-80.18733,923184.278264426,591878.592168838,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:03:55 AM,2108cdb7-a177-4b81-8a78-58000ab4f32a,-8926413.2298,2994093.2049
416,3060060040010,7731,Miami Southridge Senior High, ,19355 SW 114th Ave, ,Miami-Dade,33157,305-238-6110,,S,9-12,2452,2199,S,25.58646,-80.3762,861769.66060723,455875.90250618,E316899,6/11/2020 9:42:54 AM,E316042,6/24/2025 11:31:07 AM,8c0113cb-27d1-4559-be65-b01670ed0312,-8947437.5642,2947952.6897
417,3049010010790,6041,Paul W. Bell Middle, ,11800 NW 2nd St, ,Miami-Dade,33182,305-220-2075,,M,6-8,683,477,S,25.76911,-80.38806,857551.5363153,522241.700199984,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 9:52:00 AM,569007f8-f9d4-4159-8eb3-5c87b1642802,-8948758.4202,2970512.9741
418,0622200140162,3661,Natural Bridge Elementary, ,1650 NE 141st St, ,North Miami,33181,305-891-8649,,E,PK-5,668,343,N,25.90551,-80.16542,930507.972351246,572220.625302531,E316899,6/11/2020 9:42:54 AM,E316042,6/24/2025 11:40:16 AM,e810485d-9092-4e47-842a-8ca5ddc0baef,-8923974.5856,2987383.1716
419,3042170000110,7161,Maritime & Science Technology Academy, ,3979 Rickenbacker Cswy, ,Miami-Dade,33149,305-365-6278,,S,6-12,1609,1539,C,25.73918,-80.16648,930543.213823281,511761.831518225,E316899,6/11/2020 9:42:54 AM,E316042,6/24/2025 10:18:16 AM,8c0a23f6-0e98-4731-8954-b8da6aa9b402,-8924092.3879,2966813.3103
420,3220230041350,3281,Miami Lakes Elementary PLC-L, ,14250 NW 67th Ave, ,Miami Lakes,33014,305-822-7757,,PLC,0,0,0,N,25.90297,-80.31059,882793.601490811,571020.209557414,E316899,6/11/2020 9:42:54 AM,E316042,6/24/2025 11:23:02 AM,4cc29168-6770-4227-939a-acf6c7b4fff6,-8940133.9571,2987068.8612
421,0940260000050,6881,South Miami Middle, ,6750 SW 60th St, ,South Miami,33143,305-661-3481,,M,6-8,746,718,C,25.71445,-80.30351,885484.201685317,502511.124309607,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 1:48:51 PM,3f757ead-6e2b-44de-ad68-be2680cd628b,-8939345.6449,2963757.1882
422,3022070000320,4801,Gertrude Edelman/Sabal Palm Elementary, ,17101 NE 7th Ave, ,Miami-Dade,33162,305-651-2411,,E,PK-5,696,462,N,25.93281,-80.18604,923669.374712877,582099.562143728,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 2:24:44 PM,409b7436-3391-4456-81f0-ef2adc3498b3,-8926269.4848,2990761.6248
423,0622220000012,7073,Academy for Advanced Academics - North,Biscayne Bay Campus,3000 NE 151st St,Rm AC1-395,North Miami,33181,305-919-4450,,S,11-12,0,0, ,25.91024,-80.13947,939028.454151183,573996.881560184,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 9:56:37 AM,1852631e-fbdd-4c48-a042-e0f91e74ff47,-8921085.4696,2987969.1811
424,3050200140010,7008,Biotech@Richmond Heights 9-12 High School,Richmond Heights Middle,15015 SW 103rd Ave, ,Miami-Dade,33176,786-573-5353,,S,9-12,345,291,S,25.62968,-80.3596,867164.290244255,471610.608952828,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:32:04 AM,a787830e-8fc5-4223-b183-254881cff07d,-8945589.9681,2953288.1068
425,3059240090030,2151,Jack D. Gordon Elementary Panthers PLC-S, ,15001 SW 127th Ave, ,Miami-Dade,33186,305-234-4855,,PLC,0,0,0,S,25.62889,-80.39447,855677.517753556,471268.025656514,E316899,6/11/2020 9:42:54 AM,E316899,4/3/2023 11:54:15 AM,b11a730c-b5c0-4910-8dab-0d2d626b9e21,-8949471.3202,2953190.083
426,3220130010570,7391,Miami Lakes Educational Center Senior High, ,5780 NW 158th St, ,Miami Lakes,33014,305-557-1100,,S,9-12,1173,1089,N,25.91604,-80.29404,888208.465111852,575799.261593863,E316899,6/11/2020 9:42:54 AM,E316042,6/24/2025 11:22:17 AM,08562b14-cb1b-4f3f-8168-753f79b5b8a6,-8938291.6601,2988686.2505
427,3040110000010,6961,West Miami Middle, ,7525 SW 24th St, ,Miami-Dade,33155,305-261-8383,,M,6-8,1090,604,C,25.74851,-80.31812,880608.204240773,514866.299489118,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 2:13:11 PM,c462b14d-807b-4c77-9fae-47aa1c066998,-8940972.5672,2967966.3985
428,3020110010025,6611,Country Club Middle, ,18305 NW 75th Pl, ,Miami-Dade,33015,305-820-8800,,M,6-8,1295,495,N,25.9397,-80.32276,878721.764303017,584350.054305829,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:52:24 AM,11915c6b-8d4b-4852-a63d-cf68941ebe6d,-8941489.4463,2991615.1752
429,3050100110110,5671,Vineland K-8 Center, ,8455 SW 119th St, ,Miami-Dade,33156,305-238-7931,,E,PK-8,879,661,S,25.66016,-80.33141,876395.937484853,482734.31225919,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 2:10:52 PM,cba630d1-db82-425c-b513-7b8735b59b27,-8942452.0849,2957051.798
430,1079070520001,7702,South Dade Technical College,Main Campus,109 NE 8th St, ,Homestead,33030,305-248-5723,,O,0,0,0,AC,25.47748,-80.47527,829272.632992964,416126.009861156,E316899,6/11/2020 9:42:54 AM,E316899,4/4/2023 3:28:51 PM,5086b6db-b25f-4ad6-b8c3-6dc660063823,-8958465.8881,2934507.9366
431,0421320010020,1521,Amelia Earhart Elementary, ,5987 E 7th Ave, ,Hialeah,33013,305-688-9619,,E,PK-5,518,457,N,25.87686,-80.26825,896763.746527821,561606.579340644,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 10:41:49 AM,69db27c8-efe8-4040-8b07-e9a6f214c1d0,-8935421.1717,2983838.4307
432,0420210010430,3001,West Lakes Preparatory Academy, ,8435 W 36th Ave , ,Hialeah,33018,305-826-6104,,E,PK-8,626,595,N,25.89957,-80.35524,868120.749253143,569708.466836192,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 2:13:09 PM,e634534f-0168-445f-bc58-3f789f3fc127,-8945104.7074,2986647.6671
433,3421010140010,2401,Hibiscus Elementary, ,18701 NW 1st Ave, ,Miami Gardens,33169,305-652-3018,,E,PK-5,567,349,N,25.9465,-80.20301,918061.187827654,587041.812132336,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:01:34 PM,438e0a13-9758-46ba-a404-f2948dc66129,-8928158.7786,2992456.5183
434,0141030410220,7462,Miami Senior Adult Education, ,2450 SW 1st St, ,Miami,33135,305-649-9800,,O,0,0,0, ,25.77094,-80.23595,907608.579305921,523168.595304847,E316899,6/11/2020 9:42:54 AM,E316899,4/3/2023 1:07:29 PM,add4a22f-39b7-49aa-ae8f-dc7f3aeceecf,-8931825.3329,2970739.3257
435,0431050110530,3901,North Hialeah Elementary, ,4251 E 5th Ave, ,Hialeah,33013,305-681-4611,,E,PK-5,670,481,N,25.86117,-80.27242,895425.923294574,555895.484551325,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 9:31:30 AM,8803f9f5-cf7e-4572-a77f-867e9a1f9f8d,-8935884.7967,2981897.0837
436,0622190070230,6631,North Miami Middle, ,700 NE 137th St, ,North Miami,33161,305-891-5611,,M,6-8,1055,695,N,25.90056,-80.18458,924221.468409393,570380.827028818,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 9:31:40 AM,1409f3c1-c8d3-441c-9f8b-d507b831261a,-8926107.1825,2986770.2624
437,3050320000201,4441,Ethel F. Beckford/Richmond Primary Learning Center, ,16929 SW 104th Ave, ,Miami-Dade,33157,305-238-5194,,PLC,PK,0,0,S,25.61229,-80.36099,866737.213891856,465287.782450944,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2024 3:19:33 PM,7442c16f-c9bf-439f-b2b1-292a8e74f628,-8945744.5584,2951141.09
438,2540050010510,5431,Sweetwater Elementary, ,10655 SW 4th St, ,Sweetwater,33174,305-559-1101,,E,PK-5,851,453,C,25.76537,-80.36735,864374.556353655,520912.75632675,E316899,6/11/2020 9:42:54 AM,E316042,6/25/2025 1:53:44 PM,b87d1b93-358f-4595-b914-88ef265118b1,-8946452.7261,2970050.0593
439,3031220000630,4401,Kelsey L. Pharr Elementary, ,2000 NW 46th St, ,Miami-Dade,33142,305-633-0429,,E,PK-5,388,297,C,25.81632,-80.22971,909566.163179744,539672.945528217,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:14:47 PM,8c914d51-a33f-4b80-84ef-0a60a98a796d,-8931130.5413,2976349.4417
440,3079040050010,2901,Leisure City K-8 Center, ,14950 SW 288th St, ,Miami-Dade,33033,305-247-5431,,E,PK-8,1138,1055,S,25.49913,-80.43431,842750.615725517,424047.762444533,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 3:53:00 PM,9a17f60f-47f4-4e9e-b2a1-27adc4fb8155,-8953906.6655,2937177.1612
441,3031110540010,2981,Dr. Martin Luther King  @ Liberty City PLC, ,7124 NW 12th Ave, ,Miami-Dade,33150,305-836-0928,,PLC,0,0,0,C,25.83984,-80.2174,913562.885103464,548246.419072203,E316899,6/11/2020 9:42:54 AM,E316899,3/24/2023 2:21:41 PM,d10147d8-044b-4b5e-948e-661e8c7cdc06,-8929760.9153,2979258.5287
442,3220210010091,7751,Barbara Goleman Senior High, ,14100 NW 89th Ave, ,Miami Lakes,33018,305-362-0676,,S,9-12,2935,2882,N,25.90122,-80.34576,871234.624968044,570325.277076766,E316899,6/11/2020 9:42:54 AM,E316042,6/23/2025 11:06:03 AM,ea32bdab-7d01-4159-8d9f-36b2b9cc7930,-8944049.263,2986852.4187
443,3031220000010,8014,Alternative Outreach-Ext. YR, ,5120 NW 24th Ave, ,Miami,33142,305-694-4444  ,,O,0,0,0,AC,25.82146,-80.23747,907002.996713355,541525.50360994,E316899,3/15/2023 4:45:30 PM,E316899,3/15/2023 4:47:14 PM,3c6f5b90-fd50-4e38-be7a-58571f5b1572,-8931994.2031,2976984.8069
444,3530080000046,3881,Andrea Castillo Preparatory Academy, ,10201 NW 78th St, ,Doral,33178,305-593-3155,,E,PK-5,670,420,C,25.84453,-80.36295,865682.789570875,549692.957825549,E316899,3/17/2023 2:26:24 PM,E316042,6/23/2025 10:49:01 AM,f191a05c-b255-4caa-b12c-358b5a0aabed,-8945963.1211,2979838.768
448,3012320000030,7459,iPrep Academy North,Dr. Michael M Krop SHS,1420 NE 215th St, ,Miami-Dade,33179,305-655-3909,,S,6-11,450,523,N,25.97002,-80.174,927541.413884483,595651.407532349,E316899,3/17/2023 4:08:11 PM,E316042,6/23/2025 3:06:20 PM,976b98c5-1e1f-436b-8caf-10bfadd1e3b4,-8924929.0811,2995369.0599
449,3530190010090,7641,J. C. Bermudez Doral Senior High School,Former Doral Middle,5005 NW 112th Ave, ,Doral,33178,305-715-3600,,S,9-12,1014,1110,C,25.81978,-80.37629,861338.580670826,540676.876921155,E316899,3/17/2023 4:13:31 PM,E316042,6/23/2025 3:07:32 PM,cb09daf1-1acb-4f8a-a187-5e9b97de54dd,-8947447.932,2976777.9415
452, 307901001006,8021,Title I Migrant Education Program, ,28205 SW 125th Ave,ROOM F014,Homestead,33033,305-258-4115,,E,PK,0,31,AC,25.50529,-80.39395,856051.339961905,426346.649358675,E316899,4/5/2023 11:24:37 AM,E316042,6/25/2025 2:07:35 PM,3a6998e8-1bb6-4177-99eb-28c587bc084f,-8949414.3068,2937937.4148
453,3031220000010,7013,Metro West Detention Facility, ,5120 NW 24th Ave, ,Miami,33142,305-636-6160  ,,O,0,0,0,AC,25.82146,-80.23747,907002.996713355,541525.50360994,E316899,4/5/2023 1:16:36 PM,E316899,4/5/2023 1:17:37 PM,340f0533-e038-499d-a645-7f2983202d69,-8931994.2031,2976984.8069
454,0531200000350,9028,Federal & State Compliance Office, ,489 East Dr, ,Miami Springs,33166,305-883-5323, ,A,0,0,0, ,25.81113,-80.27254,895485.122782629,537705.642102383,E316042,6/23/2025 2:16:31 PM,E316042,6/23/2025 2:17:11 PM,65f0a399-ccb5-424c-93f9-0c3a3d1da866,-8935898.8283,2975707.4106
455,0131360610010,8261,K-12 Distance Learning, ,172 NE 15th St, ,Miami,33132,305-995-1717, ,ALT,K-12,0,0, ,25.78929,-80.19189,922069.32760739,529924.129647136,E316042,6/23/2025 3:42:09 PM,E316042,6/23/2025 3:42:26 PM,28175f54-d5a4-4475-8f88-631a2a2a75fe,-8926920.1416,2973007.6205
456,3021240000020,7004,Miami-Dade Virtual School, ,560 NW 151st St, ,Miami-Dade,33169,305953-5747, ,,6-12,0,477,AC,25.91278,-80.2088,916233.249009952,574776.130200908,E316042,6/24/2025 11:07:26 AM,E316042,6/24/2025 11:07:26 AM,7aa0c233-ed52-4b39-8088-6f889f5928d5,-8928803.0598,2988283.3902
457,3031160000060,7777,New Opportunity Educational Center, ,6300 NW 27th Ave, ,Miami-Dade,33147,(305)626-3877, ,,6-12,0,39,AC,25.83249,-80.24169,905590.601960041,545529.359997675,E316042,6/24/2025 11:50:20 AM,E316042,6/24/2025 11:50:20 AM,33c1a5b9-1868-4d7f-873d-798d3284b8c4,-8932464.3222,2978349.8866
458,0132310070080,4081,Primary Learning Center,iPrep Academy,"1500 Biscayne Blvd, #101", ,Miami,33132,305-523-8390, ,,PK-4,0,0,C,25.78978,-80.18951,922849.692408115,530105.246575311,E316042,6/25/2025 10:21:37 AM,E316042,6/25/2025 10:21:37 AM,22d61145-1171-4775-add7-f3cf56025ffc,-8926655.7761,2973067.5939
859,3059340150800,6001,Herbert A. Ammons Middle,,17990 SW 142nd Ave,,MiamiI-Dade,33177,305-971-0158,,M,6-8,1500,1050,S,25.60049,-80.42252,846480.062896989,460906.274094865,E316899,9/16/2025 10:38:11 AM,E316899,9/16/2025 10:42:12 AM,6b511e28-6f2a-4b93-8e76-0e701bb1ecbb,-8952593.9452,2949684.5307
